2011-01-05 15:08:34 Notice: Notice (1024): Please change the value of 'Security.salt' in app/config/core.php to a salt value specific to your application in [/Users/kwheeler/Sites/lookbook/webapp/cake/libs/debugger.php, line 684]
2011-01-08 11:22:55 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:22:55 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:24:53 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:24:53 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:33:23 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:33:23 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:34:49 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:36:11 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:36:11 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:38:51 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:38:51 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:51:44 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:51:44 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:52:49 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:52:49 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:55:59 Notice: Notice (8): Undefined index: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 18]
2011-01-08 11:55:59 Notice: Notice (8): Undefined index: product_image in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 19]
2011-01-08 11:55:59 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:55:59 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:56:02 Notice: Notice (8): Undefined index: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 18]
2011-01-08 11:56:02 Notice: Notice (8): Undefined index: product_image in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 19]
2011-01-08 11:56:02 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:56:02 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 11:57:48 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 11:57:48 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:00:30 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:00:30 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:01:01 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:01:01 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:02:16 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:02:16 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:03:43 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:03:43 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:10:16 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:10:16 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:11:14 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:11:14 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:11:24 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:11:24 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:12:23 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:12:23 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:12:34 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 20]
2011-01-08 12:12:34 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-08 12:15:16 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 23]
2011-01-08 12:15:16 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:15:17 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 23]
2011-01-08 12:15:17 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:16:01 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:16:01 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:16:26 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:16:26 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:16:54 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:16:54 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:16:58 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:16:58 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:17:15 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:17:15 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:20:23 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:20:23 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:20:52 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:20:52 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:26:00 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:26:00 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:29:07 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:29:07 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:30:23 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:30:23 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:30:29 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:30:29 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:33:57 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:33:57 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:34:19 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:34:19 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:34:58 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:34:58 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 12:35:14 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 24]
2011-01-08 12:35:14 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 25]
2011-01-08 14:37:32 Notice: Notice (8): Undefined property: View::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 1]
2011-01-08 14:37:38 Notice: Notice (8): Undefined variable: Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 1]
2011-01-08 14:42:57 Notice: Notice (8): Undefined index: id in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 12]
2011-01-08 14:52:42 Notice: Notice (8): Undefined property: View::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 1]
2011-01-08 14:52:51 Notice: Notice (8): Undefined property: View::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 1]
2011-01-08 14:53:36 Notice: Notice (8): Undefined property: AuthComponent::$User in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 13]
2011-01-08 14:53:38 Notice: Notice (8): Undefined property: AuthComponent::$User in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 13]
2011-01-08 14:53:42 Notice: Notice (8): Undefined property: AuthComponent::$user in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 13]
2011-01-08 14:55:46 Notice: Notice (8): Undefined variable: Session in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 1]
2011-01-08 14:56:25 Notice: Notice (8): Undefined variable: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 3]
2011-01-08 14:56:25 Notice: Notice (8): Trying to get property of non-object in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 3]
2011-01-08 14:56:39 Notice: Notice (8): Undefined variable: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 3]
2011-01-08 14:58:47 Notice: Notice (8): Undefined variable: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/pages_controller.php, line 73]
2011-01-08 14:58:47 Notice: Notice (8): Undefined variable: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 3]
2011-01-08 15:00:46 Notice: Notice (8): Undefined variable: user_id in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/pages/home.ctp, line 3]
2011-01-08 15:34:42 Notice: Notice (8): Undefined property: ItemsController::$Items in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 13]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_image in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 7]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 8]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 9]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_image in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 7]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 8]
2011-01-08 15:42:06 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 9]
2011-01-08 15:42:25 Notice: Notice (8): Undefined index: product_name in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 8]
2011-01-08 15:42:25 Notice: Notice (8): Undefined index: product_price in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/items/index.ctp, line 9]
2011-01-08 15:58:26 Notice: Notice (8): Undefined property: ItemsController::$Security in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/items_controller.php, line 21]
2011-01-09 11:31:42 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 8]
2011-01-09 11:34:00 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 23]
2011-01-09 11:51:17 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 23]
2011-01-09 11:52:53 Notice: Notice (8): Undefined property: User::$auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 23]
2011-01-09 11:56:42 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 23]
2011-01-09 11:57:39 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 25]
2011-01-09 11:57:40 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 25]
2011-01-09 12:29:22 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 24]
2011-01-09 12:30:53 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 24]
2011-01-09 12:31:32 Notice: Notice (8): Undefined property: User::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/models/user.php, line 27]
2011-01-09 12:35:46 Notice: Notice (8): Undefined property: View::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/users/login.ctp, line 5]
2011-01-09 14:37:55 Notice: Notice (8): Undefined variable: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 38]
2011-01-09 14:37:56 Notice: Notice (8): Undefined variable: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 38]
2011-01-09 14:37:57 Notice: Notice (8): Undefined variable: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 38]
2011-01-09 14:37:58 Notice: Notice (8): Undefined variable: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 38]
2011-01-09 14:37:58 Notice: Notice (8): Undefined variable: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/controllers/users_controller.php, line 38]
2011-01-09 14:39:42 Notice: Notice (8): Undefined index: username in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/users/view.ctp, line 1]
2011-01-09 14:41:38 Notice: Notice (8): Undefined property: View::$Auth in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/layouts/default.ctp, line 34]
2011-01-09 14:41:38 Notice: Notice (8): Trying to get property of non-object in [/Users/kenwheeler/Sites/lookbook/webapp/app/views/layouts/default.ctp, line 34]
